filename,class,source,source_index,generator,width,height
backbone_338.jpg,real,hf:ComplexDataLab/OpenFake,338,laion,1222,912
backbone_339.jpg,real,hf:ComplexDataLab/OpenFake,339,pexels,1066,1600
backbone_340.jpg,fake,hf:ComplexDataLab/OpenFake,340,dalle-3,1024,1024
backbone_341.jpg,real,hf:ComplexDataLab/OpenFake,341,pexels,1066,1600
backbone_342.jpg,fake,hf:ComplexDataLab/OpenFake,342,sd-1.5,768,1024
backbone_344.jpg,real,hf:ComplexDataLab/OpenFake,344,pexels,1600,1066
backbone_345.jpg,real,hf:ComplexDataLab/OpenFake,345,pexels,1066,1600
backbone_346.jpg,real,hf:ComplexDataLab/OpenFake,346,laion,1600,529
backbone_347.jpg,fake,hf:ComplexDataLab/OpenFake,347,flux-mvc5000,512,1024
backbone_348.jpg,real,hf:ComplexDataLab/OpenFake,348,laion,880,810
backbone_349.jpg,fake,hf:ComplexDataLab/OpenFake,349,sd-1.5-dreamshaper,768,1152
backbone_351.jpg,fake,hf:ComplexDataLab/OpenFake,351,flux.1-schnell,1024,1024
backbone_352.jpg,fake,hf:ComplexDataLab/OpenFake,352,midjourney-6,1024,1024
backbone_353.jpg,real,hf:ComplexDataLab/OpenFake,353,pexels,1600,1059
backbone_354.jpg,fake,hf:ComplexDataLab/OpenFake,354,imagen-4.0,1408,768
backbone_355.jpg,fake,hf:ComplexDataLab/OpenFake,355,flux.1-schnell,768,1024
backbone_356.jpg,fake,hf:ComplexDataLab/OpenFake,356,sdxl,512,512
backbone_357.jpg,real,hf:ComplexDataLab/OpenFake,357,pexels,1066,1600
backbone_358.jpg,real,hf:ComplexDataLab/OpenFake,358,pexels,1600,1066
backbone_359.jpg,fake,hf:ComplexDataLab/OpenFake,359,tiny-random-sana,1024,1024
backbone_360.jpg,real,hf:ComplexDataLab/OpenFake,360,pexels,1066,1600
backbone_362.jpg,real,hf:ComplexDataLab/OpenFake,362,pexels,1066,1600
backbone_363.jpg,fake,hf:ComplexDataLab/OpenFake,363,flux.1-dev,1024,1024
backbone_364.jpg,real,hf:ComplexDataLab/OpenFake,364,pexels,1600,1152
backbone_365.jpg,real,hf:ComplexDataLab/OpenFake,365,laion,1280,720
backbone_366.jpg,fake,hf:ComplexDataLab/OpenFake,366,sd-3.5,1024,1024
backbone_367.jpg,fake,hf:ComplexDataLab/OpenFake,367,sd-2.1,512,512
backbone_368.jpg,real,hf:ComplexDataLab/OpenFake,368,pexels,1599,1066
backbone_369.jpg,fake,hf:ComplexDataLab/OpenFake,369,stable-diffusion-v1-5,512,512
backbone_370.jpg,fake,hf:ComplexDataLab/OpenFake,370,cyberrealistic-pony-v14.0,832,1216
backbone_371.jpg,fake,hf:ComplexDataLab/OpenFake,371,flux.1-schnell,1024,1024
backbone_372.jpg,real,hf:ComplexDataLab/OpenFake,372,pexels,1600,1066
backbone_374.jpg,fake,hf:ComplexDataLab/OpenFake,374,flux-amateursnapshotphotos,1024,1024
backbone_375.jpg,fake,hf:ComplexDataLab/OpenFake,375,sd-1.5,768,1152
backbone_376.jpg,real,hf:ComplexDataLab/OpenFake,376,pexels,1151,1600
backbone_378.jpg,real,hf:ComplexDataLab/OpenFake,378,pexels,1066,1600
backbone_379.jpg,fake,hf:ComplexDataLab/OpenFake,379,flux.1-dev,512,1024
backbone_380.jpg,real,hf:ComplexDataLab/OpenFake,380,laion,1024,650
backbone_381.jpg,fake,hf:ComplexDataLab/OpenFake,381,gpt-image-1,1024,1024
backbone_382.jpg,real,hf:ComplexDataLab/OpenFake,382,pexels,1066,1600
backbone_385.jpg,fake,hf:ComplexDataLab/OpenFake,385,cyberrealistic-pony-v16.0,1024,1024
backbone_386.jpg,fake,hf:ComplexDataLab/OpenFake,386,sdxl,768,1360
backbone_387.jpg,real,hf:ComplexDataLab/OpenFake,387,pexels,1131,1600
backbone_388.jpg,fake,hf:ComplexDataLab/OpenFake,388,sd-1.5-epicdream,1248,832
backbone_389.jpg,real,hf:ComplexDataLab/OpenFake,389,laion,640,631
backbone_390.jpg,fake,hf:ComplexDataLab/OpenFake,390,flux-1.1-pro,1152,896
backbone_392.jpg,real,hf:ComplexDataLab/OpenFake,392,laion,749,421
backbone_393.jpg,fake,hf:ComplexDataLab/OpenFake,393,sdxl,1248,832
backbone_394.jpg,real,hf:ComplexDataLab/OpenFake,394,pexels,1066,1600
backbone_395.jpg,real,hf:ComplexDataLab/OpenFake,395,pexels,1066,1600
backbone_396.jpg,fake,hf:ComplexDataLab/OpenFake,396,seedream-v4.5,1194,1600
backbone_397.jpg,real,hf:ComplexDataLab/OpenFake,397,laion,500,500
backbone_398.jpg,real,hf:ComplexDataLab/OpenFake,398,pexels,1066,1600
backbone_399.jpg,fake,hf:ComplexDataLab/OpenFake,399,flux-1.1-pro,1024,1024
backbone_400.jpg,fake,hf:ComplexDataLab/OpenFake,400,grok-2-image-1212,1024,768
backbone_401.jpg,real,hf:ComplexDataLab/OpenFake,401,pexels,1600,1066
backbone_402.jpg,real,hf:ComplexDataLab/OpenFake,402,laion,768,430
backbone_403.jpg,fake,hf:ComplexDataLab/OpenFake,403,sdxl,832,1248
backbone_404.jpg,fake,hf:ComplexDataLab/OpenFake,404,sdxl-touchofrealism,768,1152
backbone_405.jpg,real,hf:ComplexDataLab/OpenFake,405,pexels,1066,1600
backbone_406.jpg,real,hf:ComplexDataLab/OpenFake,406,pexels,1066,1599
backbone_407.jpg,fake,hf:ComplexDataLab/OpenFake,407,sd-3.5,768,1024
backbone_408.jpg,real,hf:ComplexDataLab/OpenFake,408,laion,700,1044
backbone_409.jpg,fake,hf:ComplexDataLab/OpenFake,409,flux.1-dev,1024,768
backbone_410.jpg,real,hf:ComplexDataLab/OpenFake,410,pexels,1200,1600
backbone_411.jpg,real,hf:ComplexDataLab/OpenFake,411,laion,640,640
backbone_412.jpg,fake,hf:ComplexDataLab/OpenFake,412,flux.2-dev,1024,1536
backbone_415.jpg,fake,hf:ComplexDataLab/OpenFake,415,sd-2.1,1024,1024
backbone_416.jpg,real,hf:ComplexDataLab/OpenFake,416,laion,800,800
backbone_417.jpg,real,hf:ComplexDataLab/OpenFake,417,pexels,1600,1061
backbone_419.jpg,fake,hf:ComplexDataLab/OpenFake,419,sdxl-turbo,512,512
backbone_420.jpg,real,hf:ComplexDataLab/OpenFake,420,laion,800,800
backbone_421.jpg,real,hf:ComplexDataLab/OpenFake,421,laion,1024,844
backbone_422.jpg,real,hf:ComplexDataLab/OpenFake,422,pexels,1600,1066
backbone_423.jpg,real,hf:ComplexDataLab/OpenFake,423,laion,750,422
backbone_424.jpg,real,hf:ComplexDataLab/OpenFake,424,pexels,1600,1066
backbone_425.jpg,fake,hf:ComplexDataLab/OpenFake,425,sd-1.5,768,1360
backbone_426.jpg,fake,hf:ComplexDataLab/OpenFake,426,sdxl-epic-realism,768,1152
backbone_427.jpg,fake,hf:ComplexDataLab/OpenFake,427,flux-1.1-pro,768,1344
backbone_428.jpg,fake,hf:ComplexDataLab/OpenFake,428,mystic,512,1024
backbone_429.jpg,real,hf:ComplexDataLab/OpenFake,429,pexels,1600,1066
backbone_430.jpg,real,hf:ComplexDataLab/OpenFake,430,pexels,898,1600
backbone_431.jpg,real,hf:ComplexDataLab/OpenFake,431,pexels,1600,1065
backbone_432.jpg,real,hf:ComplexDataLab/OpenFake,432,pexels,1066,1600
backbone_433.jpg,fake,hf:ComplexDataLab/OpenFake,433,midjourney-6,1024,1024
backbone_434.jpg,fake,hf:ComplexDataLab/OpenFake,434,midjourney-6,1024,1024
backbone_435.jpg,fake,hf:ComplexDataLab/OpenFake,435,sdxl-epic-realism,768,1152
backbone_437.jpg,fake,hf:ComplexDataLab/OpenFake,437,realistic_vision_v5.1_novae,512,512
backbone_438.jpg,real,hf:ComplexDataLab/OpenFake,438,laion,512,512
backbone_439.jpg,real,hf:ComplexDataLab/OpenFake,439,laion,530,800
backbone_440.jpg,real,hf:ComplexDataLab/OpenFake,440,pexels,1600,1066
backbone_441.jpg,real,hf:ComplexDataLab/OpenFake,441,laion,444,1600
backbone_442.jpg,fake,hf:ComplexDataLab/OpenFake,442,sd-3.5,768,1024
backbone_443.jpg,fake,hf:ComplexDataLab/OpenFake,443,sd-1.5-dreamshaper,1024,1024
backbone_444.jpg,real,hf:ComplexDataLab/OpenFake,444,laion,500,500
backbone_447.jpg,fake,hf:ComplexDataLab/OpenFake,447,sd-3.5,768,1024
backbone_448.jpg,fake,hf:ComplexDataLab/OpenFake,448,sdxl-epic-realism,768,1024
backbone_449.jpg,fake,hf:ComplexDataLab/OpenFake,449,sd-3.5,768,1024
backbone_450.jpg,real,hf:ComplexDataLab/OpenFake,450,laion,980,552
backbone_451.jpg,real,hf:ComplexDataLab/OpenFake,451,laion,400,600
backbone_452.jpg,fake,hf:ComplexDataLab/OpenFake,452,dalle-3,1024,1024
backbone_453.jpg,real,hf:ComplexDataLab/OpenFake,453,pexels,1066,1599
backbone_454.jpg,fake,hf:ComplexDataLab/OpenFake,454,sd-1.5,768,1360
backbone_455.jpg,real,hf:ComplexDataLab/OpenFake,455,pexels,1066,1600
backbone_457.jpg,fake,hf:ComplexDataLab/OpenFake,457,midjourney-6,1024,1024
backbone_458.jpg,fake,hf:ComplexDataLab/OpenFake,458,sdxl,1168,880
backbone_459.jpg,fake,hf:ComplexDataLab/OpenFake,459,sd-3.5,1024,1024
backbone_460.jpg,real,hf:ComplexDataLab/OpenFake,460,pexels,1600,1066
backbone_461.jpg,fake,hf:ComplexDataLab/OpenFake,461,ideogram-3.0,704,1408
backbone_462.jpg,fake,hf:ComplexDataLab/OpenFake,462,dalle-3,1024,1024
backbone_463.jpg,fake,hf:ComplexDataLab/OpenFake,463,sd-2.1,768,1360
backbone_464.jpg,real,hf:ComplexDataLab/OpenFake,464,pexels,1066,1600
backbone_465.jpg,fake,hf:ComplexDataLab/OpenFake,465,nano-banana,1280,853
backbone_466.jpg,fake,hf:ComplexDataLab/OpenFake,466,midjourney-6,1024,1024
backbone_468.jpg,real,hf:ComplexDataLab/OpenFake,468,pexels,1600,1066
backbone_469.jpg,real,hf:ComplexDataLab/OpenFake,469,pexels,1600,1066
backbone_470.jpg,fake,hf:ComplexDataLab/OpenFake,470,sdxl,768,512
backbone_471.jpg,real,hf:ComplexDataLab/OpenFake,471,pexels,1066,1600
backbone_473.jpg,fake,hf:ComplexDataLab/OpenFake,473,flux.1-schnell,512,1024
backbone_474.jpg,fake,hf:ComplexDataLab/OpenFake,474,grok-2-image-1212,1024,768
backbone_475.jpg,real,hf:ComplexDataLab/OpenFake,475,pexels,1280,1600
backbone_476.jpg,real,hf:ComplexDataLab/OpenFake,476,pexels,1103,1599
backbone_477.jpg,real,hf:ComplexDataLab/OpenFake,477,pexels,1066,1600
backbone_478.jpg,fake,hf:ComplexDataLab/OpenFake,478,sdxl-epic-realism,1152,768
backbone_479.jpg,fake,hf:ComplexDataLab/OpenFake,479,sdxl-touchofrealism,512,1024
backbone_480.jpg,fake,hf:ComplexDataLab/OpenFake,480,sd-3.5,1024,768
backbone_481.jpg,real,hf:ComplexDataLab/OpenFake,481,laion,959,705
backbone_482.jpg,fake,hf:ComplexDataLab/OpenFake,482,sd-3.5,1152,768
backbone_483.jpg,real,hf:ComplexDataLab/OpenFake,483,pexels,1600,1066
backbone_485.jpg,fake,hf:ComplexDataLab/OpenFake,485,ideogram-3.0,864,1152
backbone_486.jpg,real,hf:ComplexDataLab/OpenFake,486,laion,1600,1600
backbone_487.jpg,real,hf:ComplexDataLab/OpenFake,487,pexels,1066,1600
backbone_489.jpg,real,hf:ComplexDataLab/OpenFake,489,laion,1600,900
backbone_490.jpg,fake,hf:ComplexDataLab/OpenFake,490,flux.1-dev,1024,512
backbone_491.jpg,real,hf:ComplexDataLab/OpenFake,491,pexels,1600,1200
backbone_492.jpg,fake,hf:ComplexDataLab/OpenFake,492,flux.2-dev,1024,1024
backbone_493.jpg,fake,hf:ComplexDataLab/OpenFake,493,sdxl-epic-realism,1024,1024
backbone_495.jpg,fake,hf:ComplexDataLab/OpenFake,495,flux-amateursnapshotphotos,768,1024
backbone_496.jpg,fake,hf:ComplexDataLab/OpenFake,496,sd-3.5,1024,512
backbone_497.jpg,fake,hf:ComplexDataLab/OpenFake,497,sd-xl-v1.0-vae-fix,1024,1024
backbone_498.jpg,fake,hf:ComplexDataLab/OpenFake,498,flux-1.1-pro,1152,896
backbone_499.jpg,real,hf:ComplexDataLab/OpenFake,499,pexels,1066,1599
backbone_500.jpg,real,hf:ComplexDataLab/OpenFake,500,laion,682,1023
backbone_502.jpg,real,hf:ComplexDataLab/OpenFake,502,pexels,1600,1066
backbone_503.jpg,real,hf:ComplexDataLab/OpenFake,503,pexels,1600,1065
backbone_504.jpg,real,hf:ComplexDataLab/OpenFake,504,laion,1024,760
backbone_506.jpg,fake,hf:ComplexDataLab/OpenFake,506,sd-2.1,768,1360
backbone_507.jpg,real,hf:ComplexDataLab/OpenFake,507,laion,768,432
backbone_508.jpg,fake,hf:ComplexDataLab/OpenFake,508,pony,1103,1600
backbone_510.jpg,fake,hf:ComplexDataLab/OpenFake,510,flux.1-dev,1024,1024
backbone_511.jpg,real,hf:ComplexDataLab/OpenFake,511,laion,1280,720
backbone_512.jpg,fake,hf:ComplexDataLab/OpenFake,512,gpt-image-1,1024,1536
backbone_513.jpg,fake,hf:ComplexDataLab/OpenFake,513,sdxl-epic-realism,768,1152
backbone_514.jpg,fake,hf:ComplexDataLab/OpenFake,514,sd-xl-v1.0-vae-fix,720,1280
backbone_515.jpg,real,hf:ComplexDataLab/OpenFake,515,laion,672,896
backbone_516.jpg,real,hf:ComplexDataLab/OpenFake,516,pexels,1600,1066
backbone_517.jpg,real,hf:ComplexDataLab/OpenFake,517,pexels,1066,1600
backbone_518.jpg,fake,hf:ComplexDataLab/OpenFake,518,midjourney-6,1024,1024
backbone_519.jpg,real,hf:ComplexDataLab/OpenFake,519,pexels,1066,1600
backbone_520.jpg,real,hf:ComplexDataLab/OpenFake,520,pexels,1064,1600
backbone_521.jpg,fake,hf:ComplexDataLab/OpenFake,521,animagine-xl-4.0,1024,1024
backbone_522.jpg,real,hf:ComplexDataLab/OpenFake,522,laion,736,958
backbone_523.jpg,real,hf:ComplexDataLab/OpenFake,523,laion,528,660
backbone_524.jpg,real,hf:ComplexDataLab/OpenFake,524,pexels,1600,987
backbone_525.jpg,fake,hf:ComplexDataLab/OpenFake,525,imagen-3.0-002,768,1408
backbone_526.jpg,real,hf:ComplexDataLab/OpenFake,526,pexels,1600,1066
backbone_529.jpg,fake,hf:ComplexDataLab/OpenFake,529,flux.1-dev,1024,768
backbone_530.jpg,real,hf:ComplexDataLab/OpenFake,530,pexels,1422,1600
backbone_531.jpg,fake,hf:ComplexDataLab/OpenFake,531,dalle-3,1024,1024
backbone_532.jpg,real,hf:ComplexDataLab/OpenFake,532,pexels,1066,1600
backbone_533.jpg,fake,hf:ComplexDataLab/OpenFake,533,flux.1-dev,512,1024
backbone_534.jpg,real,hf:ComplexDataLab/OpenFake,534,laion,650,440
backbone_536.jpg,real,hf:ComplexDataLab/OpenFake,536,pexels,1600,1063
backbone_537.jpg,fake,hf:ComplexDataLab/OpenFake,537,sd-1.5-dreamshaper,768,1024
backbone_538.jpg,real,hf:ComplexDataLab/OpenFake,538,laion,1067,1600
backbone_539.jpg,fake,hf:ComplexDataLab/OpenFake,539,flux.1-dev,512,1024
backbone_540.jpg,real,hf:ComplexDataLab/OpenFake,540,pexels,1068,1600
backbone_541.jpg,fake,hf:ComplexDataLab/OpenFake,541,sd-3.5,512,1024
backbone_542.jpg,fake,hf:ComplexDataLab/OpenFake,542,sd-1.5-dreamshaper,1152,768
backbone_543.jpg,real,hf:ComplexDataLab/OpenFake,543,laion,520,406
backbone_544.jpg,fake,hf:ComplexDataLab/OpenFake,544,chroma,1024,768
backbone_545.jpg,fake,hf:ComplexDataLab/OpenFake,545,stable-diffusion-v1-5,512,512
backbone_546.jpg,real,hf:ComplexDataLab/OpenFake,546,laion,1160,870
backbone_547.jpg,fake,hf:ComplexDataLab/OpenFake,547,imagen-4.0,896,1280
backbone_548.jpg,real,hf:ComplexDataLab/OpenFake,548,pexels,1600,1066
backbone_549.jpg,fake,hf:ComplexDataLab/OpenFake,549,sd-2.1,880,1168
backbone_550.jpg,real,hf:ComplexDataLab/OpenFake,550,pexels,1600,1066
backbone_551.jpg,fake,hf:ComplexDataLab/OpenFake,551,flux.1-dev,768,1152
backbone_552.jpg,fake,hf:ComplexDataLab/OpenFake,552,imagen-4.0,896,1280
backbone_553.jpg,fake,hf:ComplexDataLab/OpenFake,553,flux.1-dev,1024,768
backbone_554.jpg,fake,hf:ComplexDataLab/OpenFake,554,sdxl-realvis-v5,1024,512
backbone_555.jpg,fake,hf:ComplexDataLab/OpenFake,555,midjourney-6,1024,1024
backbone_556.jpg,real,hf:ComplexDataLab/OpenFake,556,pexels,1066,1599
backbone_557.jpg,real,hf:ComplexDataLab/OpenFake,557,laion,800,1248
backbone_558.jpg,fake,hf:ComplexDataLab/OpenFake,558,flux.1-dev,1024,1024
backbone_560.jpg,fake,hf:ComplexDataLab/OpenFake,560,midjourney-6,1024,1024
backbone_561.jpg,fake,hf:ComplexDataLab/OpenFake,561,sd-3.5,768,1024
backbone_562.jpg,fake,hf:ComplexDataLab/OpenFake,562,sd-1.5-epicdream,1024,768
backbone_563.jpg,real,hf:ComplexDataLab/OpenFake,563,laion,800,800
backbone_564.jpg,fake,hf:ComplexDataLab/OpenFake,564,sd-2.1,384,576
backbone_565.jpg,fake,hf:ComplexDataLab/OpenFake,565,flux-mvc5000,512,1024
backbone_566.jpg,fake,hf:ComplexDataLab/OpenFake,566,flux.1-dev,768,1152
backbone_567.jpg,fake,hf:ComplexDataLab/OpenFake,567,flux-mvc5000,1024,1024
backbone_568.jpg,fake,hf:ComplexDataLab/OpenFake,568,gpt-image-1,1536,1024
backbone_569.jpg,fake,hf:ComplexDataLab/OpenFake,569,chroma,1152,768
backbone_570.jpg,real,hf:ComplexDataLab/OpenFake,570,pexels,1066,1600
backbone_571.jpg,real,hf:ComplexDataLab/OpenFake,571,laion,940,626
backbone_572.jpg,fake,hf:ComplexDataLab/OpenFake,572,flux.1-dev,1024,1024
backbone_573.jpg,fake,hf:ComplexDataLab/OpenFake,573,sdxl-touchofrealism,768,1152
backbone_574.jpg,fake,hf:ComplexDataLab/OpenFake,574,sd-3.5,768,1024
backbone_575.jpg,real,hf:ComplexDataLab/OpenFake,575,pexels,899,1600
backbone_576.jpg,real,hf:ComplexDataLab/OpenFake,576,pexels,1066,1600
backbone_577.jpg,real,hf:ComplexDataLab/OpenFake,577,laion,1066,1600
backbone_578.jpg,fake,hf:ComplexDataLab/OpenFake,578,ideogram-3.0,864,1152
backbone_580.jpg,fake,hf:ComplexDataLab/OpenFake,580,novaanimexl_ilv140,1024,1024
backbone_582.jpg,fake,hf:ComplexDataLab/OpenFake,582,dalle-3,1024,1024
backbone_583.jpg,real,hf:ComplexDataLab/OpenFake,583,laion,980,552
backbone_584.jpg,fake,hf:ComplexDataLab/OpenFake,584,flux.1-dev,768,1152
backbone_585.jpg,fake,hf:ComplexDataLab/OpenFake,585,sd-2.1,1360,768
backbone_586.jpg,fake,hf:ComplexDataLab/OpenFake,586,sd-3.5,768,1152
backbone_587.jpg,real,hf:ComplexDataLab/OpenFake,587,laion,700,434
backbone_588.jpg,fake,hf:ComplexDataLab/OpenFake,588,flux-1.1-pro,1344,768
backbone_589.jpg,real,hf:ComplexDataLab/OpenFake,589,pexels,1067,1600
backbone_590.jpg,real,hf:ComplexDataLab/OpenFake,590,laion,960,1280
backbone_591.jpg,real,hf:ComplexDataLab/OpenFake,591,pexels,1066,1599
backbone_592.jpg,real,hf:ComplexDataLab/OpenFake,592,laion,599,600
backbone_593.jpg,fake,hf:ComplexDataLab/OpenFake,593,sd-1.5-epicdream,832,1248
backbone_594.jpg,fake,hf:ComplexDataLab/OpenFake,594,sd-2.1,880,1168
backbone_596.jpg,real,hf:ComplexDataLab/OpenFake,596,pexels,1083,1600
backbone_597.jpg,real,hf:ComplexDataLab/OpenFake,597,laion,736,552
backbone_598.jpg,real,hf:ComplexDataLab/OpenFake,598,laion,474,530
backbone_600.jpg,fake,hf:ComplexDataLab/OpenFake,600,sd-1.5-dreamshaper,1024,1024
backbone_601.jpg,fake,hf:ComplexDataLab/OpenFake,601,flux.1-dev,1152,768
backbone_602.jpg,fake,hf:ComplexDataLab/OpenFake,602,sd-2.1,832,1248
backbone_603.jpg,real,hf:ComplexDataLab/OpenFake,603,laion,630,420
backbone_604.jpg,fake,hf:ComplexDataLab/OpenFake,604,flux-amateursnapshotphotos,512,1024
backbone_605.jpg,fake,hf:ComplexDataLab/OpenFake,605,sdxl,1248,832
backbone_606.jpg,real,hf:ComplexDataLab/OpenFake,606,pexels,1066,1600
backbone_608.jpg,real,hf:ComplexDataLab/OpenFake,608,pexels,1066,1600
backbone_609.jpg,fake,hf:ComplexDataLab/OpenFake,609,grok-imagine,1168,784
backbone_610.jpg,fake,hf:ComplexDataLab/OpenFake,610,anima-preview2,1245,1600
backbone_611.jpg,real,hf:ComplexDataLab/OpenFake,611,laion,800,418
backbone_613.jpg,fake,hf:ComplexDataLab/OpenFake,613,stable-diffusion-v1-4,512,512
backbone_614.jpg,fake,hf:ComplexDataLab/OpenFake,614,flux.2-dev,1024,1024
backbone_615.jpg,fake,hf:ComplexDataLab/OpenFake,615,flux.1-dev,768,1152
backbone_616.jpg,fake,hf:ComplexDataLab/OpenFake,616,flux.1-dev,832,1216
backbone_617.jpg,fake,hf:ComplexDataLab/OpenFake,617,sdxl-realvis-v5,768,1152
backbone_618.jpg,fake,hf:ComplexDataLab/OpenFake,618,sd-1.5-dreamshaper,1152,768
backbone_619.jpg,fake,hf:ComplexDataLab/OpenFake,619,sd-2.1,1360,768
backbone_620.jpg,fake,hf:ComplexDataLab/OpenFake,620,midjourney-6,1024,1024
backbone_621.jpg,real,hf:ComplexDataLab/OpenFake,621,pexels,1066,1600
backbone_622.jpg,fake,hf:ComplexDataLab/OpenFake,622,flux.1-dev,1024,1024
backbone_623.jpg,fake,hf:ComplexDataLab/OpenFake,623,kolors-v1.0,1066,1600
backbone_624.jpg,fake,hf:ComplexDataLab/OpenFake,624,sdxl-touchofrealism,1024,1024
backbone_625.jpg,fake,hf:ComplexDataLab/OpenFake,625,flux.1-dev,768,1152
backbone_626.jpg,real,hf:ComplexDataLab/OpenFake,626,laion,607,809
backbone_627.jpg,real,hf:ComplexDataLab/OpenFake,627,laion,630,515
backbone_628.jpg,fake,hf:ComplexDataLab/OpenFake,628,sdxl-epic-realism,768,1024
backbone_629.jpg,real,hf:ComplexDataLab/OpenFake,629,pexels,1067,1599
backbone_630.jpg,fake,hf:ComplexDataLab/OpenFake,630,sd-1.5-dreamshaper,768,1024
backbone_632.jpg,real,hf:ComplexDataLab/OpenFake,632,pexels,1600,1066
backbone_633.jpg,real,hf:ComplexDataLab/OpenFake,633,pexels,1067,1600
backbone_634.jpg,real,hf:ComplexDataLab/OpenFake,634,laion,640,640
backbone_635.jpg,real,hf:ComplexDataLab/OpenFake,635,pexels,1066,1600
backbone_636.jpg,real,hf:ComplexDataLab/OpenFake,636,pexels,1066,1600
backbone_637.jpg,real,hf:ComplexDataLab/OpenFake,637,laion,640,426
backbone_638.jpg,fake,hf:ComplexDataLab/OpenFake,638,sd-2.1,768,1360
backbone_639.jpg,real,hf:ComplexDataLab/OpenFake,639,pexels,1600,1059
backbone_640.jpg,fake,hf:ComplexDataLab/OpenFake,640,imagen-4.0,896,1280
backbone_641.jpg,fake,hf:ComplexDataLab/OpenFake,641,flux.1-schnell,768,1152
backbone_642.jpg,fake,hf:ComplexDataLab/OpenFake,642,imagen-4.0,768,1408
backbone_643.jpg,real,hf:ComplexDataLab/OpenFake,643,laion,727,485
backbone_649.jpg,fake,hf:ComplexDataLab/OpenFake,649,sd-3.5,768,1152
backbone_650.jpg,fake,hf:ComplexDataLab/OpenFake,650,stable-diffusion-v1-5,512,512
backbone_652.jpg,fake,hf:ComplexDataLab/OpenFake,652,sdxl-touchofrealism,1024,512
backbone_653.jpg,real,hf:ComplexDataLab/OpenFake,653,laion,900,1350
backbone_654.jpg,fake,hf:ComplexDataLab/OpenFake,654,sdxl-epic-realism,1152,768
backbone_655.jpg,fake,hf:ComplexDataLab/OpenFake,655,sdxl-touchofrealism,1152,768
backbone_656.jpg,fake,hf:ComplexDataLab/OpenFake,656,dalle-3,1024,1024
backbone_657.jpg,real,hf:ComplexDataLab/OpenFake,657,pexels,899,1600
backbone_658.jpg,real,hf:ComplexDataLab/OpenFake,658,laion,780,438
backbone_660.jpg,real,hf:ComplexDataLab/OpenFake,660,pexels,1600,1066
backbone_661.jpg,real,hf:ComplexDataLab/OpenFake,661,pexels,1600,1113
backbone_662.jpg,real,hf:ComplexDataLab/OpenFake,662,pexels,1600,1197
backbone_663.jpg,real,hf:ComplexDataLab/OpenFake,663,pexels,1066,1600
backbone_664.jpg,real,hf:ComplexDataLab/OpenFake,664,pexels,1600,1600
backbone_666.jpg,real,hf:ComplexDataLab/OpenFake,666,laion,876,493
backbone_667.jpg,fake,hf:ComplexDataLab/OpenFake,667,sdxl-realvis-v5,768,512
backbone_668.jpg,fake,hf:ComplexDataLab/OpenFake,668,mystic,1152,768
backbone_669.jpg,real,hf:ComplexDataLab/OpenFake,669,pexels,980,1600
backbone_670.jpg,real,hf:ComplexDataLab/OpenFake,670,laion,467,700
backbone_671.jpg,fake,hf:ComplexDataLab/OpenFake,671,flux-1.1-pro,1024,1024
backbone_672.jpg,real,hf:ComplexDataLab/OpenFake,672,laion,650,450
backbone_673.jpg,real,hf:ComplexDataLab/OpenFake,673,laion,948,819
backbone_674.jpg,real,hf:ComplexDataLab/OpenFake,674,laion,992,415
backbone_675.jpg,real,hf:ComplexDataLab/OpenFake,675,pexels,1600,1066
backbone_676.jpg,fake,hf:ComplexDataLab/OpenFake,676,sdxl,1024,512
backbone_677.jpg,fake,hf:ComplexDataLab/OpenFake,677,sd-3.5,1024,1024
backbone_678.jpg,real,hf:ComplexDataLab/OpenFake,678,pexels,1066,1600
backbone_680.jpg,real,hf:ComplexDataLab/OpenFake,680,laion,681,400
backbone_681.jpg,fake,hf:ComplexDataLab/OpenFake,681,nano-banana,768,1024
backbone_682.jpg,real,hf:ComplexDataLab/OpenFake,682,pexels,1600,1067
backbone_684.jpg,fake,hf:ComplexDataLab/OpenFake,684,sdxl-epic-realism,1152,768
backbone_685.jpg,fake,hf:ComplexDataLab/OpenFake,685,flux.1-dev,1024,768
backbone_686.jpg,fake,hf:ComplexDataLab/OpenFake,686,grok-2-image-1212,1024,768
backbone_688.jpg,fake,hf:ComplexDataLab/OpenFake,688,tiny-random-sana,1024,1024
backbone_689.jpg,real,hf:ComplexDataLab/OpenFake,689,pexels,1600,1066
backbone_690.jpg,fake,hf:ComplexDataLab/OpenFake,690,gpt-image-1,1536,1024
backbone_691.jpg,real,hf:ComplexDataLab/OpenFake,691,laion,500,886
backbone_692.jpg,real,hf:ComplexDataLab/OpenFake,692,pexels,1600,1066
backbone_694.jpg,fake,hf:ComplexDataLab/OpenFake,694,sdxl,768,1360
backbone_695.jpg,real,hf:ComplexDataLab/OpenFake,695,pexels,1066,1599
backbone_696.jpg,fake,hf:ComplexDataLab/OpenFake,696,mystic,512,1024
backbone_697.jpg,real,hf:ComplexDataLab/OpenFake,697,pexels,1066,1600
backbone_698.jpg,real,hf:ComplexDataLab/OpenFake,698,pexels,1600,1066
backbone_699.jpg,real,hf:ComplexDataLab/OpenFake,699,laion,700,553
backbone_700.jpg,fake,hf:ComplexDataLab/OpenFake,700,flux-1.1-pro,1344,768
